uid,category,url
0,columns,https://variety.com/2016/film/columns/spotlight-oscars-analysis-2016-1201719746/
1,columns,https://variety.com/2017/film/columns/sofia-coppola-gaze-the-beguiled-1202486961/
2,columns,https://variety.com/2016/film/columns/reboots-of-reboots-charlies-angels-spider-man-1201832121/
3,columns,https://variety.com/2016/film/columns/oscars-2016-ranking-best-picture-oscar-nominees-1201706005/
4,columns,https://variety.com/2018/film/columns/oscars-2019-artisan-race-mary-poppins-returns-first-man-1203081459/
5,columns,https://variety.com/2016/film/columns/diversity-hollywood-invisibility-epidemic-glaad-1201715050/
6,columns,https://variety.com/2017/film/columns/the-big-sick-where-did-all-the-romantic-comedies-go-1202506882/
7,columns,https://variety.com/2016/film/columns/sundance-a-welcome-rebuke-to-hollywoods-diversity-crisis-critics-1201689647/
8,columns,https://variety.com/2016/film/columns/oscars-sag-critics-set-tone-as-race-heats-up-1201927876/
9,columns,https://variety.com/2015/film/columns/sag-aftra-deadlines-skew-oscar-process-1201638858/
10,columns,https://variety.com/2015/film/columns/tv-is-not-the-new-film-but-its-ok-that-festivals-are-blurring-the-lines-1201579178/
11,columns,https://variety.com/2018/film/columns/tribeca-film-festival-broadway-1202748143/
12,columns,https://variety.com/2018/film/columns/weta-digital-war-for-planet-of-the-apes-vfx-matt-reeves-1202704168/
13,columns,https://variety.com/2018/film/columns/oscars-sundance-get-out-mudbound-1202673870/
14,columns,https://variety.com/2018/film/columns/phantom-thread-is-about-toxic-masculinity-daniel-day-lewis-1202654772/
15,columns,https://variety.com/2016/film/columns/james-bond-daniel-craig-sam-mendes-kathryn-bigelow-1201785140/
16,columns,https://variety.com/2016/film/columns/oscars-2016-guilds-awards-results-split-1201704329/
17,columns,https://variety.com/2019/film/columns/steven-spielberg-vs-netflix-a-preview-of-the-war-for-cinemas-future-1203159522/
18,columns,https://variety.com/2016/film/columns/rogue-one-new-york-film-critics-1201929488/
19,columns,https://variety.com/2018/film/columns/burt-reynolds-the-first-hollywood-stud-who-knew-how-to-laugh-at-himself-1202930926/
20,columns,https://variety.com/2018/film/columns/7-observations-from-the-venice-film-festival-a-star-is-born-first-man-1202928798/
21,columns,https://variety.com/2018/film/columns/why-mr-rogers-is-a-rock-star-for-our-time-1202848975/
22,columns,https://variety.com/2018/film/columns/r-lee-ermey-full-metal-jacket-1202754042/
23,columns,https://variety.com/2017/film/columns/oscars-2017-review-best-picture-mistake-surprises-1201996964/
24,columns,https://variety.com/2016/film/columns/oscars-moonlight-manchester-by-the-sea-la-la-land-frontrunners-1201933898/
25,columns,https://variety.com/2019/film/columns/dear-academy-for-your-consideration-1203132692/
26,columns,https://variety.com/2018/film/columns/spike-lees-blackkklansman-channels-the-hateful-pulse-of-our-moment-1202902750/
27,columns,https://variety.com/2015/film/columns/telluride-wrap-colorado-fest-opens-gate-to-kudos-season-1201587683/
28,columns,https://variety.com/2015/film/columns/the-best-films-of-2015-so-far-1201532564/
29,columns,https://variety.com/2015/film/columns/ben-affleck-pbs-show-slavery-backlash-1201477211/
30,columns,https://variety.com/2015/film/columns/quentin-tarantino-police-black-lives-matter-apologize-hateful-eight-1201632395/
31,columns,https://variety.com/2018/film/columns/the-hate-u-give-amandla-stenberg-1202987675/
32,columns,https://variety.com/2018/film/columns/broadway-oscars-ceremony-1202710597/
33,columns,https://variety.com/2018/film/columns/cannes-netflix-fight-1202756317/
34,columns,https://variety.com/2016/film/columns/muhammad-ali-dead-michael-mann-ali-film-will-smith-1201789716/
35,columns,https://variety.com/2019/film/columns/bruno-ganz-appreciation-downfall-the-american-friend-1203141796/
36,columns,https://variety.com/2017/film/columns/harvey-weinstein-hollywood-monster-solutions-1202596477/
37,columns,https://variety.com/2018/film/columns/every-liberal-should-see-chappaquiddick-1202746616/
38,columns,https://variety.com/2016/film/columns/carrie-fisher-deaths-bowie-prince-and-muhammad-ali-taught-us-1201948943/
39,columns,https://variety.com/2016/film/columns/multiple-maniacs-john-waters-divine-1201831560/
40,columns,https://variety.com/2018/film/columns/why-kevin-hart-should-not-be-hosting-the-oscars-1203083737/
41,columns,https://variety.com/2017/film/columns/quentin-tarantino-does-charles-manson-1202496556/
42,columns,https://variety.com/2018/film/columns/whos-cooler-han-solo-or-deadpool-1202822948/
43,columns,https://variety.com/2018/film/columns/abba-were-the-feminine-pop-opera-of-their-time-1202880565/
44,columns,https://variety.com/2018/film/columns/women-filmmakers-1202796124/
45,columns,https://variety.com/2017/film/columns/how-danny-boyle-blew-t2-trainspotting-1202026532/
46,columns,https://variety.com/2016/film/columns/oscars-best-actor-casey-affleck-denzel-washington-1201903011/
47,columns,https://variety.com/2016/film/columns/brussels-attacks-terrorism-moderates-1201739084/
48,columns,https://variety.com/2019/film/columns/a-wild-oscar-race-is-mostly-taking-shape-1203124708/
49,columns,https://variety.com/2015/film/columns/concussion-lines-up-against-controversy-1201635031/
50,columns,https://variety.com/2017/film/columns/oscars-best-actor-is-a-race-to-lose-to-gary-oldman-or-is-it-1202627306/
51,columns,https://variety.com/2017/film/columns/was-christopher-nolan-right-about-the-vod-revolution-1202020703/
52,columns,https://variety.com/2016/film/columns/billy-lynns-long-halftime-walk-ang-lee-virtual-reality-1201923072/
53,columns,https://variety.com/2016/film/columns/oscar-nominations-2016-predicting-winners-1201681193/
54,columns,https://variety.com/2015/film/columns/gdynia-film-festival-the-past-flickers-faintly-on-polish-screens-1201614903/
55,columns,https://variety.com/2015/film/columns/rearview-jurassic-world-feel-like-a-dinosaur-1201524943/
56,columns,https://variety.com/2018/film/columns/eighth-grade-nails-youth-culture-in-the-digital-age-elsie-fisher-bo-burnham-1202895674/
57,columns,https://variety.com/2018/film/columns/star-wars-film-universe-game-of-thrones-weiss-benioff-white-creators-1202689891/
58,columns,https://variety.com/2016/film/columns/hollywood-sean-parker-home-movie-services-screening-room-1201737625/
59,columns,https://variety.com/2015/film/columns/fantastic-four-movie-marvel-comics-adaptations-1201557724/
60,columns,https://variety.com/2015/film/columns/clint-eastwoods-walking-wounded-from-dirty-harry-to-american-sniper-1201392603/
61,columns,https://variety.com/2015/film/columns/6-silver-linings-to-this-years-oscar-nominations-1201406028/
62,columns,https://variety.com/2018/film/columns/how-did-hereditary-get-a-d-plus-from-cinemascore-1202839120/
63,columns,https://variety.com/2016/film/columns/michael-cimino-the-deer-hunter-heavens-gate-1201808079/
64,columns,https://variety.com/2017/film/columns/superhero-movies-light-or-dark-spider-man-homecoming-1202489930/
65,columns,https://variety.com/2016/film/columns/herschell-gordon-lewis-rest-in-pieces-1201886835/
66,columns,https://variety.com/2017/film/columns/deadpool-ryan-reynland-its-wga-nomination-quality-matters-even-for-franchise-films-1201953616/
67,columns,https://variety.com/2015/film/columns/midnight-sun-film-festival-cinematic-treasures-in-finland-1201522185/
68,columns,https://variety.com/2018/film/columns/venice-toronto-cannes-film-festival-1202948734/
69,columns,https://variety.com/2017/film/columns/harvey-weinstein-hollywood-culture-change-1202583844/
70,columns,https://variety.com/2015/film/columns/oscars-jack-oconnell-ben-mendelsohn-elizabeth-banks-1201626062/
71,columns,https://variety.com/2015/film/columns/a-veterans-view-of-american-sniper-guest-column-1201406349/
72,columns,https://variety.com/2019/film/columns/a-star-is-born-encore-bradley-cooper-lady-gaga-1203153653/
